"","country","year","gdp","suicides"
"1174","Finland",2002,28390,21.2933333333333
"1175","France",2002,26714,19.8866666666667
"1176","Germany",2002,26441,15.33
"1177","Greece",2002,14676,3.19583333333333
"1178","Grenada",2002,5879,0
"1179","Guatemala",2002,2022,3.3775
"1180","Guyana",2002,1090,25.9941666666667
"1181","Hungary",2002,6995,31.8958333333333
"1182","Iceland",2002,34556,10.9366666666667
"1183","Ireland",2002,35154,11.3183333333333
"1184","Israel",2002,20536,7.79083333333333
"1185","Italy",2002,23227,7.88416666666667
"1186","Jamaica",2002,4013,0.0583333333333333
"1187","Japan",2002,34239,22.1533333333333
"1188","Kazakhstan",2002,1788,33.8241666666667
"1189","Kuwait",2002,17668,1.21333333333333
"1190","Kyrgyzstan",2002,359,14.4258333333333
"1191","Latvia",2002,4311,30.6466666666667
"1192","Lithuania",2002,4360,46.3016666666667
"1193","Luxembourg",2002,56484,22.0116666666667
"1194","Maldives",2002,3401,0.82
"1195","Malta",2002,12524,4.60666666666667
"1196","Mauritius",2002,4415,10.9916666666667
"1197","Mexico",2002,8357,4.86333333333333
"1198","Montenegro",2002,2220,0
"1199","Netherlands",2002,30757,9.9775
"1200","New Zealand",2002,18208,12.6691666666667
"1201","Norway",2002,46049,11.75
"1202","Panama",2002,4641,6.57833333333333
"1203","Paraguay",2002,1315,3.62083333333333
"1204","Philippines",2002,1158,2.37833333333333
"1205","Poland",2002,5466,15.2725
"1206","Portugal",2002,13614,14.3191666666667
"1207","Puerto Rico",2002,20325,7.6325
"1208","Republic of Korea",2002,13501,30.0866666666667
"1209","Romania",2002,2231,14.4666666666667
"1210","Russian Federation",2002,2527,40.7125
"1211","Saint Lucia",2002,5155,15.6266666666667
"1212","Saint Vincent and Grenadines",2002,4723,16.9108333333333
"1213","Serbia",2002,2258,24.6591666666667
"1214","Seychelles",2002,9070,12.8433333333333
"1215","Singapore",2002,29048,14.3658333333333
"1216","Slovakia",2002,6869,15.9808333333333
"1217","Slovenia",2002,12362,29.525
"1218","South Africa",2002,2769,0.581666666666667
"1219","Spain",2002,17924,9.63666666666667
"1220","Sri Lanka",2002,951,28.2841666666667
"1221","Suriname",2002,2507,17.8525
"1222","Sweden",2002,31175,13.5591666666667
"1223","Switzerland",2002,43419,22.8083333333333
"1224","Thailand",2002,2305,8.59333333333333
"1225","Trinidad and Tobago",2002,7578,13.2508333333333
"1226","Turkmenistan",2002,1077,9.61916666666667
"1227","Ukraine",2002,920,28.6708333333333
"1228","United Kingdom",2002,31630,6.8925
"1229","United States",2002,40845,12.5016666666667
"1230","Uruguay",2002,4439,27.6408333333333
"1231","Uzbekistan",2002,428,7.94
"1232","Albania",2003,2021,4.88333333333333
"1233","Antigua and Barbuda",2003,10878,2.31833333333333
"1234","Argentina",2003,3668,12.1908333333333
"1235","Armenia",2003,928,2.78583333333333
"1236","Aruba",2003,22345,1.0775
"1237","Australia",2003,25059,11.1533333333333
"1238","Austria",2003,33889,21.4216666666667
"1239","Azerbaijan",2003,948,2.25583333333333
"1240","Bahamas",2003,30704,0.2075
"1241","Bahrain",2003,15756,2.69916666666667
"1242","Barbados",2003,12887,0
"1243","Belarus",2003,1892,37.0716666666667
"1244","Belgium",2003,32538,20.7275
"1245","Belize",2003,4289,4.91666666666667
"1246","Brazil",2003,3376,5.6725
"1247","Bulgaria",2003,2800,17.3041666666667
"1248","Canada",2003,29787,11.4391666666667
"1249","Chile",2003,5208,12.795
"1250","Colombia",2003,2489,6.65416666666667
"1251","Costa Rica",2003,4583,9.65666666666667
"1252","Croatia",2003,8202,23.4741666666667
"1253","Cuba",2003,3409,18.4266666666667
"1254","Czech Republic",2003,10220,19.5733333333333
"1255","Denmark",2003,43129,13.0583333333333
"1256","Ecuador",2003,2755,5.88
"1257","El Salvador",2003,2507,10.7433333333333
"1258","Estonia",2003,7523,28.1866666666667
"1259","Fiji",2003,3192,1.34333333333333
"1260","Finland",2003,34701,20.2875
"1261","France",2003,32656,20.1091666666667
"1262","Germany",2003,31816,15.1033333333333
"1263","Greece",2003,19202,3.38916666666667
"1264","Grenada",2003,6385,5.765
"1265","Guatemala",2003,2079,3.11166666666667
"1266","Guyana",2003,1116,31.8783333333333
"1267","Hungary",2003,8840,31.0033333333333
"1268","Iceland",2003,42174,8.41416666666667
"1269","Ireland",2003,44473,11.2308333333333
"1270","Israel",2003,21133,8.0975
"1271","Italy",2003,28572,7.86833333333333
"1272","Jamaica",2003,3852,0.0758333333333333
"1273","Japan",2003,36926,23.2841666666667
"1274","Kazakhstan",2003,2232,34.3091666666667
"1275","Kuwait",2003,24544,1.37
"1276","Kyrgyzstan",2003,424,11.4883333333333
"1277","Latvia",2003,5364,30.1358333333333
"1278","Lithuania",2003,5778,44.21
"1279","Luxembourg",2003,69768,13.6975
"1280","Maldives",2003,3867,1.29333333333333
"1281","Malta",2003,14444,6.245
"1282","Mauritius",2003,5136,7.835
"1283","Mexico",2003,7779,5.25
"1284","Montenegro",2003,2946,0
"1285","Netherlands",2003,37614,9.44416666666667
"1286","New Zealand",2003,23663,14.3625
"1287","Norway",2003,53533,11.5066666666667
"1288","Panama",2003,4790,8.10333333333333
"1289","Paraguay",2003,1339,4.27916666666667
"1290","Philippines",2003,1169,2.78416666666667
"1291","Poland",2003,5983,15.0125
"1292","Portugal",2003,16671,13.8716666666667
"1293","Puerto Rico",2003,21264,8.0825
"1294","Republic of Korea",2003,14971,37.8433333333333
"1295","Romania",2003,2898,13.3091666666667
"1296","Russian Federation",2003,3141,39.0758333333333
"1297","Saint Lucia",2003,5599,11.105
"1298","Saint Vincent and Grenadines",2003,4902,4.2425
"1299","Serbia",2003,2979,22.6058333333333
"1300","Seychelles",2003,9001,8.33333333333333
"1301","Singapore",2003,30067,14.395
"1302","Slovakia",2003,9138,14.0966666666667
"1303","Slovenia",2003,15568,31.38
"1304","South Africa",2003,4132,0.77
"1305","Spain",2003,22701,9.7075
"1306","Sri Lanka",2003,1077,29.3958333333333
"1307","Suriname",2003,2916,20.5
"1308","Sweden",2003,38997,12.7841666666667
"1309","Switzerland",2003,50639,20.2216666666667
"1310","Thailand",2003,2531,7.59666666666667
"1311","Trinidad and Tobago",2003,9465,13.1875
"1312","Turkmenistan",2003,1431,8.91833333333333
"1313","Ukraine",2003,1097,28.0891666666667
"1314","United Kingdom",2003,36289,6.67916666666667
"1315","United States",2003,42468,12.1366666666667
"1316","Uruguay",2003,3929,21.6041666666667
"1317","Uzbekistan",2003,441,6.83833333333333
"1318","Albania",2004,2544,5.44916666666667
"1319","Antigua and Barbuda",2004,11535,3.005
"1320","Argentina",2004,4683,10.9216666666667
"1321","Aruba",2004,24133,14.7266666666667
"1322","Australia",2004,32454,11.1466666666667
"1323","Austria",2004,38711,21.17
"1324","Azerbaijan",2004,1122,1.5275
"1325","Bahamas",2004,30671,0.494166666666667
"1326","Bahrain",2004,17497,4.5175
"1327","Barbados",2004,13786,0.649166666666667
"1328","Belgium",2004,37661,19.255
"1329","Belize",2004,4449,9.78166666666667
"1330","Brazil",2004,3984,5.85166666666667
"1331","Bulgaria",2004,3485,15.3433333333333
"1332","Canada",2004,33787,10.9716666666667
"1333","Chile",2004,6744,12.9741666666667
"1334","Colombia",2004,3033,7.02083333333333
"1335","Costa Rica",2004,4850,8.39333333333333
"1336","Croatia",2004,9829,25.1866666666667
"1337","Cuba",2004,3611,18.01
"1338","Cyprus",2004,25227,0.764166666666667
"1339","Czech Republic",2004,12226,16.9183333333333
"1340","Denmark",2004,49552,13.4816666666667
"1341","Ecuador",2004,3051,7.0325
"1342","El Salvador",2004,2573,9.29666666666667
"1343","Estonia",2004,9293,24.955
"1344","Fiji",2004,3744,7.54083333333333
"1345","Finland",2004,39793,20.3291666666667
"1346","France",2004,37240,19.3758333333333
"1347","Georgia",2004,1253,5.545
"1348","Germany",2004,35772,14.3525
"1349","Greece",2004,22804,3.41
"1350","Grenada",2004,6428,1.11416666666667
"1351","Guatemala",2004,2215,2.49416666666667
"1352","Guyana",2004,1180,33.3333333333333
"1353","Hungary",2004,10806,30.7891666666667
"1354","Iceland",2004,50528,14.0675
"1355","Ireland",2004,51662,10.785
"1356","Israel",2004,22168,8.20333333333333
"1357","Italy",2004,32704,7.61083333333333
"1358","Jamaica",2004,4119,0.0616666666666667
"1359","Japan",2004,39960,22.1875
"1360","Kazakhstan",2004,3110,34.4883333333333
"1361","Kuwait",2004,29778,1.43833333333333
"1362","Kyrgyzstan",2004,484,11.7775
"1363","Latvia",2004,6644,27.365
"1364","Lithuania",2004,7028,41.9475
"1365","Luxembourg",2004,80639,15.795
"1366","Maldives",2004,4373,0.311666666666667
"1367","Malta",2004,15916,7.15166666666667
"1368","Mauritius",2004,5789,8.41583333333333
"1369","Mexico",2004,8217,5.0625
"1370","Montenegro",2004,3565,0
"1371","Netherlands",2004,42614,9.26333333333333
"1372","New Zealand",2004,27325,13.6175
"1373","Norway",2004,61450,11.7808333333333
"1374","Panama",2004,5144,6.81333333333333
"1375","Paraguay",2004,1598,5.45333333333333
"1376","Poland",2004,7014,15.645
"1377","Puerto Rico",2004,22874,9.07916666666667
"1378","Qatar",2004,45517,1.27083333333333
"1379","Republic of Korea",2004,16708,39.1416666666667
"1380","Romania",2004,3698,12.5991666666667
"1381","Russian Federation",2004,4312,37.3008333333333
"1382","Saint Lucia",2004,5989,5.51416666666667
"1383","Saint Vincent and Grenadines",2004,5286,3.87166666666667
"1384","Serbia",2004,3508,21.8758333333333
"1385","Seychelles",2004,10526,5.2725
"1386","Singapore",2004,34799,13.9566666666667
"1387","Slovakia",2004,11177,12.575
"1388","Slovenia",2004,18067,24.8733333333333
"1389","South Africa",2004,5323,1.0525
"1390","Spain",2004,26372,9.38583333333333
"1391","Suriname",2004,3360,16.8416666666667
"1392","Sweden",2004,44831,13.1175
"1393","Switzerland",2004,56123,20.1891666666667
"1394","Thailand",2004,2849,7.17166666666667
"1395","Trinidad and Tobago",2004,11066,15.69
"1396","Turkmenistan",2004,1624,9.4
"1397","Ukraine",2004,1432,25.5875
"1398","United Kingdom",2004,42486,6.89333333333333
"1399","United States",2004,44867,12.2416666666667
"1400","Uruguay",2004,4463,21.5408333333333
"1401","Uzbekistan",2004,516,5.67
"1402","Albania",2005,2931,0
"1403","Antigua and Barbuda",2005,12649,0
"1404","Argentina",2005,5590,10.6816666666667
"1405","Aruba",2005,24870,8.29833333333333
"1406","Austria",2005,40367,19.6041666666667
"1407","Bahamas",2005,32596,1.11
"1408","Bahrain",2005,19485,3.35166666666667
"1409","Barbados",2005,15230,0.215
"1410","Belgium",2005,39124,19.3125
"1411","Belize",2005,4547,3.84166666666667
"1412","Brazil",2005,5230,6.13333333333333
"1413","Bulgaria",2005,4003,14.8383333333333
"1414","Canada",2005,38218,11.1533333333333
"1415","Chile",2005,8256,12.2858333333333
"1416","Colombia",2005,3742,6.23666666666667
"1417","Costa Rica",2005,5133,6.56083333333333
"1418","Croatia",2005,10722,22.4641666666667
"1419","Cuba",2005,4017,17.1616666666667
"1420","Cyprus",2005,26671,2.06166666666667
"1421","Czech Republic",2005,13961,16.1166666666667
"1422","Denmark",2005,51960,13.6858333333333
"1423","Ecuador",2005,3397,8.06083333333333
"1424","El Salvador",2005,2733,9.64416666666667
"1425","Estonia",2005,10870,21.3691666666667
"1426","Fiji",2005,4104,4.4025
"1427","Finland",2005,41202,19.21
"1428","France",2005,38420,19.3408333333333
"1429","Georgia",2005,1552,2.36333333333333
"1430","Germany",2005,36289,13.4575
"1431","Greece",2005,23414,3.8775
"1432","Grenada",2005,7422,13.4016666666667
"1433","Guatemala",2005,2450,2.7175
"1434","Guyana",2005,1235,27.83
"1435","Hungary",2005,11764,29.3341666666667
"1436","Iceland",2005,60712,9.58333333333333
"1437","Ireland",2005,55213,10.0925
"1438","Israel",2005,22901,8.57583333333333
"1439","Italy",2005,33536,6.8825
"1440","Jamaica",2005,4505,2.18083333333333
"1441","Japan",2005,39412,22.2408333333333
"1442","Kazakhstan",2005,4096,29.8166666666667
"1443","Kuwait",2005,39166,1.515
"1444","Kyrgyzstan",2005,533,11.29
"1445","Latvia",2005,7916,26.005
"1446","Lithuania",2005,8229,40.4825
"1447","Luxembourg",2005,85397,13.2558333333333
"1448","Maldives",2005,4026,0.229166666666667
"1449","Malta",2005,16648,5.66166666666667
"1450","Mauritius",2005,5641,8.5425
"1451","Mexico",2005,9071,5.185
"1452","Montenegro",2005,3870,22.8733333333333
"1453","Netherlands",2005,44289,9.44
"1454","New Zealand",2005,29803,13.1608333333333
"1455","Norway",2005,71215,11.8408333333333
"1456","Panama",2005,5499,6.48416666666667
"1457","Paraguay",2005,1704,5.23416666666667
"1458","Poland",2005,8417,15.5033333333333
"1459","Puerto Rico",2005,23944,8.75916666666667
"1460","Qatar",2005,55899,1.56666666666667
"1461","Republic of Korea",2005,19460,39.92
"1462","Romania",2005,4847,12.1675
"1463","Russian Federation",2005,5611,35.0283333333333
"1464","Saint Lucia",2005,6292,2.06833333333333
"1465","Saint Vincent and Grenadines",2005,5556,6.00916666666667
"1466","San Marino",2005,69301,2.83416666666667
"1467","Serbia",2005,3719,23.86
"1468","Seychelles",2005,11361,5.95833333333333
"1469","Singapore",2005,38122,15.0275
"1470","Slovakia",2005,12229,13.7808333333333
"1471","Slovenia",2005,19012,28.1175
"1472","South Africa",2005,5914,1.27416666666667
"1473","Spain",2005,28092,8.97166666666667
"1474","Suriname",2005,4009,17.5975
"1475","Sweden",2005,45563,13.7183333333333
"1476","Switzerland",2005,57790,20.5158333333333
"1477","Thailand",2005,3094,6.49916666666667
"1478","Trinidad and Tobago",2005,13258,12.0116666666667
"1479","Turkmenistan",2005,1906,11.1825
"1480","Ukraine",2005,1917,24.765
"1481","United Arab Emirates",2005,42196,1.3375
"1482","United Kingdom",2005,44372,6.59666666666667
"1483","United States",2005,47423,12.2233333333333
"1484","Uruguay",2005,5655,20.1091666666667
"1485","Uzbekistan",2005,606,5.65083333333333
"1486","Albania",2006,3235,0
"1487","Antigua and Barbuda",2006,14114,0
"1488","Argentina",2006,6475,10.685
"1489","Armenia",2006,2310,3.63916666666667
"1490","Aruba",2006,25622,8.02583333333333
"1491","Australia",2006,39014,10.6575
"1492","Austria",2006,42698,18.2416666666667
"1493","Bahamas",2006,32957,0.47
"1494","Bahrain",2006,20826,2.265
"1495","Barbados",2006,16531,3.78166666666667
"1496","Belgium",2006,41135,17.9083333333333
"1497","Belize",2006,4815,3.16
"1498","Brazil",2006,6403,5.825
"1499","Bulgaria",2006,4638,15.5441666666667
"1500","Canada",2006,42566,10.5358333333333
"1501","Chile",2006,10270,12.9216666666667
"1502","Colombia",2006,4095,6.53416666666667
"1503","Costa Rica",2006,5716,8.4025
"1504","Croatia",2006,11914,20.685
"1505","Cuba",2006,4951,16.8791666666667
"1506","Cyprus",2006,28600,2.30333333333333
"1507","Czech Republic",2006,15896,14.8666666666667
"1508","Denmark",2006,55354,13.5066666666667
"1509","Ecuador",2006,3759,7.75583333333333
"1510","El Salvador",2006,2947,8.2975
"1511","Estonia",2006,13264,20.2191666666667
"1512","Fiji",2006,4206,2.56416666666667
"1513","Finland",2006,43487,19.4833333333333
"1514","France",2006,40097,18.3858333333333
"1515","Georgia",2006,1859,1.95916666666667
"1516","Germany",2006,38088,12.71
"1517","Greece",2006,25739,3.78416666666667
"1518","Grenada",2006,7423,0.824166666666667
"1519","Guatemala",2006,2653,3.49583333333333
"1520","Guyana",2006,2182,32.8833333333333
"1521","Hungary",2006,12021,26.055
"1522","Iceland",2006,60243,8.86583333333333
"1523","Ireland",2006,58941,10.5383333333333
"1524","Israel",2006,24306,6.71
"1525","Italy",2006,34578,6.80083333333333
"1526","Jamaica",2006,4738,0
"1527","Japan",2006,37534,21.8533333333333
"1528","Kazakhstan",2006,5770,31.2275
"1529","Kuwait",2006,46890,1.31916666666667
"1530","Kyrgyzstan",2006,610,12.1658333333333
"1531","Latvia",2006,10139,24.075
"1532","Lithuania",2006,9667,33.3808333333333
"1533","Luxembourg",2006,95351,15.3158333333333
"1534","Malta",2006,17504,7.2675
"1535","Mauritius",2006,6246,13.64
"1536","Mexico",2006,9906,4.935
"1537","Montenegro",2006,4654,0
"1538","Netherlands",2006,47281,9.4325
"1539","New Zealand",2006,28628,13.0616666666667
"1540","Norway",2006,79007,11.8891666666667
"1541","Panama",2006,5972,7.63583333333333
"1542","Paraguay",2006,2038,5.46416666666667
"1543","Philippines",2006,1599,3.055
"1544","Poland",2006,9485,15.2375
"1545","Puerto Rico",2006,24943,7.94166666666667
"1546","Qatar",2006,64762,7.275
"1547","Republic of Korea",2006,21753,35.0383333333333
"1548","Romania",2006,6018,12.4241666666667
"1549","Russian Federation",2006,7313,33.4425
"1550","Saint Lucia",2006,7391,1.48583333333333
"1551","Saint Vincent and Grenadines",2006,6142,10.1725
"1552","Serbia",2006,4353,23.8391666666667
"1553","Seychelles",2006,12442,22.9791666666667
"1554","Singapore",2006,43318,12.3958333333333
"1555","Slovakia",2006,13763,0
"1556","Slovenia",2006,20634,28.9891666666667
"1557","South Africa",2006,6166,1.49333333333333
"1558","Spain",2006,30246,8.3225
"1559","Sri Lanka",2006,1580,27.3941666666667
"1560","Suriname",2006,5794,24.855
"1561","Sweden",2006,48977,13.3966666666667
"1562","Switzerland",2006,60536,20.1358333333333
"1563","Thailand",2006,3598,5.75333333333333
"1564","Trinidad and Tobago",2006,15190,11.1575
"1565","Turkmenistan",2006,2397,11.9866666666667
"1566","Ukraine",2006,2418,23.5658333333333
"1567","United Arab Emirates",2006,45110,1.37916666666667
"1568","United Kingdom",2006,47163,6.51416666666667
"1569","United States",2006,49666,12.0941666666667
"1570","Uruguay",2006,6362,20.6758333333333
"1571","Albania",2007,3863,5.4875
"1572","Antigua and Barbuda",2007,15775,0.665
"1573","Argentina",2007,7918,9.8625
"1574","Armenia",2007,3366,3.25166666666667
"1575","Aruba",2007,27672,7.6825
"1576","Australia",2007,43171,10.8541666666667
"1577","Austria",2007,49218,18.1091666666667
"1578","Azerbaijan",2007,4172,0.985833333333333
"1579","Bahamas",2007,33710,1.11833333333333
"1580","Bahrain",2007,22524,2.67416666666667
"1581","Barbados",2007,17528,0
"1582","Belarus",2007,4898,29.6575
"1583","Belgium",2007,47040,17.3808333333333
"1584","Belize",2007,4951,6.54083333333333
"1585","Brazil",2007,7970,5.97333333333333
"1586","Bulgaria",2007,6073,14.4808333333333
"1587","Canada",2007,46890,10.6208333333333
"1588","Chile",2007,11387,12.5766666666667
"1589","Colombia",2007,5150,6.1875
"1590","Costa Rica",2007,6661,6.27916666666667
"1591","Croatia",2007,14204,20.2875
"1592","Cuba",2007,5488,15.6816666666667
"1593","Cyprus",2007,33048,3.01416666666667
"1594","Czech Republic",2007,19273,14.2316666666667
"1595","Denmark",2007,62229,11.6633333333333
"1596","Ecuador",2007,4024,7.9975
"1597","El Salvador",2007,3111,10.595
"1598","Estonia",2007,17504,22.0875
"1599","Fiji",2007,4570,1.705
"1600","Finland",2007,51089,18.59
"1601","France",2007,45682,17.8075
"1602","Georgia",2007,2448,3.04916666666667
"1603","Germany",2007,43667,12.21
"1604","Greece",2007,29896,2.82583333333333
"1605","Grenada",2007,8035,4.02833333333333
"1606","Guatemala",2007,2914,3.35583333333333
"1607","Guyana",2007,2602,31.1458333333333
"1608","Hungary",2007,14609,27.2766666666667
"1609","Iceland",2007,73590,13.6075
"1610","Ireland",2007,67032,10.1475
"1611","Israel",2007,27712,6.13916666666667
"1612","Italy",2007,38935,6.83
"1613","Japan",2007,37408,22.3966666666667
"1614","Kazakhstan",2007,7423,31.3025
"1615","Kuwait",2007,37283,1.085
"1616","Kyrgyzstan",2007,814,10.4908333333333
"1617","Latvia",2007,14758,24.6458333333333
"1618","Lithuania",2007,12869,33.8991666666667
"1619","Luxembourg",2007,112581,15.3241666666667
"1620","Maldives",2007,6115,1.19666666666667
"1621","Malta",2007,20333,6.15333333333333
"1622","Mauritius",2007,7179,11.7875
"1623","Mexico",2007,10496,4.83416666666667
"1624","Montenegro",2007,6268,27.9608333333333
"1625","Netherlands",2007,54418,8.12
"1626","New Zealand",2007,34892,12.3491666666667
"1627","Norway",2007,90797,10.6475
"1628","Panama",2007,6876,5.99166666666667
"1629","Paraguay",2007,2599,5.20916666666667
"1630","Philippines",2007,1915,2.43083333333333
"1631","Poland",2007,11816,13.8725
"1632","Portugal",2007,24003,11.9625
"1633","Puerto Rico",2007,25625,7.75666666666667
"1634","Qatar",2007,71460,2.38416666666667
"1635","Republic of Korea",2007,23982,38.8783333333333
"1636","Romania",2007,8593,11.3383333333333
"1637","Russian Federation",2007,9643,32.2491666666667
"1638","Saint Vincent and Grenadines",2007,6539,8.5325
"1639","Serbia",2007,5748,21.5375
"1640","Seychelles",2007,12554,12.3033333333333
"1641","Singapore",2007,53098,13.8133333333333
"1642","Slovakia",2007,16815,0
"1643","Slovenia",2007,24964,24.2875
"1644","South Africa",2007,6708,1.01
"1645","Spain",2007,34769,8.24583333333333
"1646","Suriname",2007,6397,29.6783333333333
"1647","Sweden",2007,56531,12.2825
"1648","Switzerland",2007,66807,21.3175
"1649","Thailand",2007,4461,6.595
"1650","Trinidad and Tobago",2007,17827,11.965
"1651","Turkmenistan",2007,2916,8.0575
"1652","Ukraine",2007,3229,23.4266666666667
"1653","United Arab Emirates",2007,45285,1.3325
"1654","United Kingdom",2007,53576,6.24333333333333
"1655","United States",2007,51585,12.4266666666667
"1656","Uruguay",2007,7581,22.1925
"1657","Albania",2008,4672,5.92083333333333
"1658","Antigua and Barbuda",2008,16238,0
"1659","Argentina",2008,9843,9.8425
"1660","Armenia",2008,3829,2.92916666666667
"1661","Aruba",2008,29447,3.45333333333333
"1662","Australia",2008,52315,10.8741666666667
"1663","Austria",2008,54294,18.0375
"1664","Bahamas",2008,32746,1.04083333333333
"1665","Bahrain",2008,25106,2.32416666666667
"1666","Barbados",2008,17760,0.1925
"1667","Belarus",2008,6601,29.3466666666667
"1668","Belgium",2008,51345,18.4616666666667
"1669","Belize",2008,5098,7.19666666666667
"1670","Brazil",2008,9555,6.0175
"1671","Bulgaria",2008,7487,14.195
"1672","Canada",2008,49041,10.6325
"1673","Chile",2008,11653,13.99
"1674","Colombia",2008,5971,6.185
"1675","Costa Rica",2008,7517,6.0225
"1676","Croatia",2008,16680,22.1408333333333
"1677","Cuba",2008,5686,15.9158333333333
"1678","Cyprus",2008,37267,4.9225
"1679","Czech Republic",2008,23811,14.5841666666667
"1680","Denmark",2008,68447,11.9208333333333
"1681","Ecuador",2008,4787,7.94083333333333
"1682","El Salvador",2008,3271,10.485
"1683","Estonia",2008,19141,20.3808333333333
"1684","Fiji",2008,4675,3.95666666666667
"1685","Finland",2008,56521,18.3575
"1686","France",2008,49901,18.0175
"1687","Germany",2008,47702,12.1266666666667
"1688","Greece",2008,33168,3.35833333333333
"1689","Grenada",2008,8733,0
"1690","Guatemala",2008,3252,4.56333333333333
"1691","Guyana",2008,2873,29.4683333333333
"1692","Hungary",2008,16540,27.64
"1693","Iceland",2008,59489,11.3408333333333
"1694","Ireland",2008,67173,10.7966666666667
"1695","Israel",2008,32874,7.2775
"1696","Italy",2008,41935,6.8075
"1697","Japan",2008,41773,22.11
"1698","Kazakhstan",2008,9387,30.5783333333333
"1699","Kuwait",2008,43746,0.98
"1700","Kyrgyzstan",2008,1096,11.33
"1701","Latvia",2008,17217,26.9741666666667
"1702","Lithuania",2008,15669,35.8375
"1703","Luxembourg",2008,121315,9.35916666666667
"1704","Maldives",2008,7236,0
"1705","Malta",2008,23007,3.22333333333333
"1706","Mauritius",2008,8716,6.51083333333333
"1707","Mexico",2008,10864,5.06916666666667
"1708","Montenegro",2008,7705,25.6741666666667
"1709","Netherlands",2008,60375,8.5075
"1710","New Zealand",2008,33585,12.6483333333333
"1711","Norway",2008,103431,11.0025
"1712","Panama",2008,7972,6.10833333333333
"1713","Paraguay",2008,3438,4.86
"1714","Philippines",2008,2188,2.75416666666667
"1715","Poland",2008,14721,14.7816666666667
"1716","Portugal",2008,26121,11.7516666666667
"1717","Puerto Rico",2008,26840,8.92333333333333
"1718","Qatar",2008,87961,1.12916666666667
"1719","Republic of Korea",2008,21278,37.69
"1720","Romania",2008,10454,11.7
"1721","Russian Federation",2008,12359,30.5666666666667
"1722","Saint Lucia",2008,8122,0
"1723","Saint Vincent and Grenadines",2008,6966,3.3575
"1724","Serbia",2008,7049,20.2175
"1725","Seychelles",2008,11667,3.25583333333333
"1726","Singapore",2008,55735,12.5208333333333
"1727","Slovakia",2008,19530,11.1833333333333
"1728","Slovenia",2008,28599,21.9241666666667
"1729","South Africa",2008,6573,1.17833333333333
"1730","Spain",2008,37848,8.21
"1731","Suriname",2008,7601,34.735
"1732","Sweden",2008,59155,12.9733333333333
"1733","Switzerland",2008,76202,19.7925
"1734","Thailand",2008,4921,6.515
"1735","Trinidad and Tobago",2008,22857,14.8541666666667
"1736","Turkmenistan",2008,4368,9.79833333333333
"1737","Ukraine",2008,4104,22.875
"1738","United Arab Emirates",2008,48457,0.988333333333333
"1739","United Kingdom",2008,50111,6.72583333333333
"1740","United States",2008,52128,12.77
"1741","Uruguay",2008,9793,19.5441666666667
"1742","Albania",2009,4387,0
"1743","Antigua and Barbuda",2009,14335,0
"1744","Argentina",2009,8961,8.94333333333333
"1745","Armenia",2009,3215,2.80833333333333
"1746","Aruba",2009,26361,3.51916666666667
